order_id,date,customer_name,product,quantity,price_per_unit,total_price
7f69e0cc,2024-06-19,Pamela Sawyer,Smartwatch,5,1846.91,9234.57
8ccdded0,2024-03-19,Evan James,Phone,3,1992.4,5977.19
c6b8cd2b,2024-06-09,Garrett Rowe,Smartwatch,5,1319.5,6597.49
07026c57,2024-09-19,Holly Wells,Smartwatch,5,1236.41,6182.03
3be34f3e,2024-03-28,Nicole Gray,Smartwatch,2,685.18,1370.36
9a920621,2024-09-21,Michael Bailey,Laptop,3,262.01,786.03
5b0f5cec,2024-04-30,Catherine Fowler,Tablet,3,876.97,2630.91
3851cdbe,2024-08-31,Tamara Ryan,Phone,2,820.92,1641.83
3a2aef43,2024-12-17,Brett Sherman,Smartwatch,2,101.99,203.97
17cab972,2024-10-07,Jennifer Morris,Headphones,4,495.12,1980.49
66e14a92,2024-05-21,Bruce Hutchinson,Phone,5,1166.56,5832.81
015e0cbb,2024-08-04,Raymond Crane,Phone,2,1701.15,3402.29
cf219c4e,2024-06-21,Kevin Aguilar,Laptop,3,267.06,801.19
cedf990a,2024-08-09,Paul Taylor,Headphones,2,1194.62,2389.23
23e54053,2024-05-30,Connie Mcbride,Laptop,2,159.17,318.34
c0231950,2024-05-30,Megan Gill,Smartwatch,5,1178.94,5894.68
c6726280,2024-08-21,Rachel French,Smartwatch,1,926.7,926.7
bc189b81,2025-03-09,Sara Mitchell,Smartwatch,5,1277.14,6385.69
8176a855,2024-08-29,Susan Hernandez,Phone,1,1110.36,1110.36
8f4a9bd5,2025-02-24,Kristina Franklin,Phone,3,532.77,1598.31
bf8e54f5,2024-10-02,William Hess,Headphones,3,1496.48,4489.43
d963bc06,2024-10-16,Ashley Cook,Laptop,4,1288.12,5152.47
096b66f6,2024-09-01,Evan Wilson,Smartwatch,2,526.3,1052.6
6555abfb,2024-10-24,Michael Walton,Laptop,5,1305.9,6529.48
8c6c3faa,2024-05-23,Tanya Kennedy,Tablet,3,893.93,2681.78
8fd6cf2f,2024-04-06,Sharon Norton,Tablet,5,1690.37,8451.83
91afe04d,2024-11-29,David Willis,Smartwatch,4,849.78,3399.13
e55ed88f,2024-03-11,Christopher Boyd,Phone,2,436.64,873.28
e7bfbfe7,2024-05-24,Makayla Hunt,Headphones,2,1176.38,2352.75
d39f7ccb,2024-12-06,Stephen Williams,Laptop,1,500.57,500.57
8e0d4c4b,2024-11-17,Richard Brooks,Headphones,4,1298.9,5195.61
654b606f,2024-12-09,Kyle Richardson,Tablet,5,1012.29,5061.44
ffe6f513,2024-04-22,Lauren Sweeney,Headphones,3,610.88,1832.64
b039231e,2024-08-22,Alison Robles,Laptop,1,837.03,837.03
25d0bd88,2025-02-09,Angel Ortiz,Phone,3,864.66,2593.99
0f7b12f7,2024-10-08,Deborah Gonzalez,Smartwatch,4,1675.25,6701.01
92aa9429,2024-10-17,Timothy Wright,Smartwatch,2,1977.66,3955.32
ce62b7c7,2024-04-16,Lucas Johnson,Tablet,5,946.13,4730.65
6c90f1d9,2024-09-20,Matthew Burgess,Laptop,1,1686.23,1686.23
7a1bc582,2024-10-18,Elizabeth Spencer,Headphones,3,516.87,1550.6
fee2afd2,2024-07-06,Shane Vincent,Phone,1,588.8,588.8
49863e1d,2024-11-27,Vanessa Russell,Tablet,3,1736.48,5209.45
e473679a,2024-08-16,Misty Donovan,Headphones,2,168.09,336.17
0ed0c91b,2024-08-08,Jennifer Oliver,Tablet,3,1609.35,4828.04
dd878b4f,2024-08-15,Jeffrey Pope,Tablet,4,1735.73,6942.91
95710cc9,2024-09-26,Robert Burns,Laptop,5,996.1,4980.49
701609f3,2024-06-17,Karen Brown,Smartwatch,3,512.71,1538.14
927ba224,2025-03-03,Richard Burgess II,Phone,2,1946.19,3892.39
f28d993f,2025-02-06,Aaron Bishop,Smartwatch,2,956.75,1913.5
56044b99,2024-07-25,Rachel Kelley,Phone,2,1634.59,3269.18
67a6c9a1,2024-09-16,Alexander Shaffer,Laptop,3,1128.02,3384.07
8217eced,2024-09-03,Laura Foster,Laptop,5,427.48,2137.38
b583c8c9,2024-05-27,James Anderson,Phone,3,249.5,748.49
add86ac1,2024-10-15,Krista Washington,Smartwatch,3,456.38,1369.15
e16474c7,2025-02-14,Eric Manning,Phone,4,821.37,3285.49
2c823db0,2024-12-27,Christopher Herring,Laptop,3,1320.59,3961.76
ae4cfd8b,2024-07-14,Jasmine Farley,Phone,2,490.21,980.42
6afa8f16,2024-07-28,Daniel Smith,Tablet,2,1757.51,3515.02
0ac29f2c,2024-11-30,Shane Juarez,Headphones,2,1905.94,3811.89
2c6ee360,2024-09-02,David Porter,Smartwatch,5,1513.5,7567.5
794ad381,2024-06-28,Ellen Palmer,Phone,4,1577.58,6310.3
afb98626,2024-05-27,Elizabeth Griffin,Laptop,2,420.26,840.51
8b07440b,2024-11-21,Danielle Hernandez,Tablet,3,1780.19,5340.58
31c4e499,2024-09-17,Devin Flores,Phone,1,227.79,227.79
a42d2ace,2025-03-06,James Reeves,Laptop,4,421.04,1684.16
6eb2bd89,2025-01-02,Nancy Carpenter,Tablet,4,221.21,884.86
7b32f735,2024-07-23,Janice Hernandez,Phone,5,1557.52,7787.6
c79facce,2024-06-07,Christopher Mccoy,Tablet,2,487.53,975.07
829a3183,2025-01-12,George Conrad,Headphones,5,770.51,3852.55
b7c9934a,2024-09-06,Christine Roberts,Laptop,2,1150.66,2301.32
8a535154,2024-10-03,Kathy Figueroa,Tablet,1,1794.24,1794.24
49c4b000,2024-03-16,Craig Schneider,Tablet,1,1523.99,1523.99
85cf9407,2024-05-01,Tiffany Cantrell,Headphones,3,1585.42,4756.25
d35c8c0a,2025-02-19,Lindsay Martinez,Tablet,5,712.49,3562.45
f76dfc44,2024-06-10,Angela Williams,Laptop,4,1486.08,5944.31
ea99b8d1,2024-12-03,James Henderson,Smartwatch,2,1547.95,3095.89
2160a39c,2024-06-30,Mark Watson,Headphones,4,294.54,1178.14
171cb5e4,2024-07-08,Jason Ortega,Smartwatch,2,489.17,978.33
db6d3d3b,2024-12-20,Aaron Ross,Tablet,4,1812.0,7248.0
3a19d09f,2024-10-23,Cynthia Potter,Tablet,3,1911.37,5734.1
a28064c5,2025-02-11,Nicholas Anderson,Tablet,1,179.49,179.49
95dbd435,2025-01-15,Taylor Davenport,Tablet,3,959.81,2879.43
f0065bcc,2025-02-03,Tanner Martinez,Headphones,3,1001.01,3003.02
b67c8865,2024-07-08,Joseph Cook,Laptop,3,769.1,2307.31
6bbdf8eb,2024-10-08,Diane Horn,Phone,5,641.08,3205.38
009d4585,2024-08-24,Melissa Hudson,Smartwatch,5,759.64,3798.19
1f20a616,2024-05-23,Robert Lewis,Smartwatch,5,525.13,2625.65
9ea81ab1,2024-08-22,Justin Foster,Smartwatch,4,503.56,2014.22
0271a92b,2025-01-24,Lisa Orr,Phone,4,306.41,1225.65
e82b6edd,2024-06-23,Joseph Cuevas,Smartwatch,4,1075.54,4302.18
a7e24ccd,2025-01-13,Richard Mathews,Headphones,4,574.7,2298.82
e7423771,2025-03-01,Kelly Vaughan,Phone,2,989.1,1978.21
adeb177d,2024-06-14,Jeffery Hernandez,Headphones,1,345.93,345.93
73d482bd,2024-03-17,Anne Gonzalez,Phone,3,184.43,553.3
07d80ae2,2024-11-10,Kevin Yates,Headphones,2,1394.98,2789.95
b903fb56,2024-09-17,David Watts,Laptop,2,1264.07,2528.14
59655212,2024-09-05,Joseph Hanson,Tablet,1,1969.15,1969.15
a3581f89,2024-10-30,Emily Skinner,Headphones,2,1649.85,3299.71
4652375b,2024-08-08,Craig Harrison,Headphones,3,1099.99,3299.97
c1aea06c,2024-05-19,Cameron Paul,Phone,3,1883.92,5651.75
3be25f82,2024-09-01,Carl Gordon,Tablet,1,688.92,688.92
e39faf9c,2024-05-16,Olivia Weaver,Phone,1,1989.21,1989.21
82dcba9e,2024-09-14,Zachary Bauer IV,Phone,5,1160.83,5804.13
e56e8e83,2024-07-27,Lisa Lowe,Smartwatch,2,1343.55,2687.1
ffd60faa,2024-08-23,Joseph Jefferson,Laptop,5,768.7,3843.5
742fc341,2024-10-06,Nicole Wyatt,Tablet,2,524.84,1049.68
ab7bbd9c,2024-08-22,David Smith,Phone,5,210.43,1052.14
bed73ee6,2024-10-04,Christopher Goodman,Headphones,2,1345.16,2690.32
5f8e6151,2024-08-01,James Lewis,Phone,4,1115.95,4463.79
cc9ed8ab,2024-05-06,Linda Morton,Headphones,3,139.29,417.87
bfa3b95c,2025-03-02,Kristy Rubio,Laptop,1,1904.52,1904.52
ef24c59e,2024-11-27,Ellen Taylor,Smartwatch,3,489.78,1469.34
49eeb12a,2025-01-01,Joshua Pineda,Laptop,2,1309.02,2618.04
30b40d60,2024-10-16,Timothy Ingram,Headphones,2,412.03,824.07
62f73ed4,2024-11-28,Melissa Soto,Headphones,3,1200.21,3600.63
c9746ad2,2024-11-28,Christina Nelson,Headphones,2,232.79,465.58
bb6cecfa,2024-11-22,Thomas Jenkins,Phone,4,1984.74,7938.96
6955914a,2024-09-02,Vickie Mendez,Smartwatch,5,1289.28,6446.39
5ebb6c0b,2024-06-01,Jennifer Oliver,Laptop,5,1585.01,7925.04
fb795a45,2024-09-12,Benjamin Sanchez,Smartwatch,3,379.79,1139.38
7f9c9a0a,2024-08-08,Sharon Hawkins,Smartwatch,1,516.48,516.48
cd3fc9ee,2024-05-06,Jeanne Montgomery,Smartwatch,5,1122.36,5611.78
48b8d1fd,2024-08-09,Kathy Martinez,Smartwatch,4,363.38,1453.51
38c842ec,2024-09-10,Sharon Harris,Laptop,1,637.77,637.77
7c0f1a8a,2025-03-09,Patty Dean,Tablet,2,1807.18,3614.36
4781cdf6,2024-09-18,Katie Wallace,Laptop,3,504.45,1513.36
5267be90,2024-05-26,Nicole Simpson,Tablet,5,1845.34,9226.69
16c355c4,2024-03-12,Margaret Mendez,Tablet,2,1316.35,2632.71
1915714e,2024-10-26,Megan Harris,Laptop,2,1208.84,2417.69
5eea5faa,2024-09-18,Sean Marshall,Headphones,2,783.14,1566.28
8642291c,2024-08-28,James Miller,Smartwatch,5,1404.51,7022.56
abcdbea9,2024-05-13,Matthew Hernandez,Tablet,2,138.92,277.85
deebd44c,2025-01-23,Casey Woodard,Headphones,5,1584.03,7920.17
b0e382ad,2024-12-17,Timothy Hawkins,Smartwatch,3,815.36,2446.08
ea78fb81,2024-04-25,Samantha Gray,Laptop,5,1189.55,5947.75
107c8940,2024-08-04,Cynthia Wood,Headphones,4,468.75,1875.01
